Region,Maker,Model,Model year,Supplier
China,BYD,Han DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Han DM-p (4WD) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,King DM-i (Chaser 05) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Qin Plus DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Qin Pro DM (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Seal U (Song Plus) DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Song MAX DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Song Pro DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Tang DM-i (FF) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,BYD,Tang DM-p (4WD) (China),2022,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,Changan,UNI-T (FF) (China),2022,"Sensata Technologies Changzhou Co., Ltd."
China,Changan,UNI-T (FF) (China),2022,"Sensata Technologies Changzhou Co., Ltd."
China,Changan,UNI-V (China),2022,"Sensata Technologies Changzhou Co., Ltd."
ASEAN?India?Korea,Citroen,C3 (India),2022,Pricol Ltd.
ASEAN?India?Korea,Citroen,C5 Aircross (India),2022,Pricol Ltd.
China,Dongfeng Peugeot Citroen,Citroen C5 X (FF) (China),2022,"MAHLE Engine Components (Chongqing) Co., Ltd."
