Region,Maker,Model,Model year,Supplier
Americas,Daimler,Mercedes-Benz GLS (USA),2020,MAHLE GmbH
Europe,Daimler,Mercedes-Benz S-Class (Germany),2020,MAHLE GmbH
Europe,Daimler,Mercedes-Benz S-Class (Germany),2020,Rheinmetall AG
Americas,GM,Chevrolet Onix Plus (Brazil),2020,MAHLE GmbH
ASEAN?India?Korea,Hyundai,Elantra (Korea),2020,"Dongsuh Federal-Mogul Co., Ltd."
ASEAN?India?Korea,Hyundai,Kona (Korea),2020,"Dongsuh Federal-Mogul Co., Ltd."
ASEAN?India?Korea,Hyundai,Veloster (Korea),2020,"Dongsuh Federal-Mogul Co., Ltd."
Europe,Jaguar Land Rover,Land Rover Defender (Slovakia),2020,Rheinmetall AG
ASEAN?India?Korea,Kia,Soul (Korea),2020,"Dongsuh Federal-Mogul Co., Ltd."
Japan,Mazda,CX-30,2020,Kolbenschmidt Pistons - Japan (Formerly Kolbenschmidt K.K.)
Japan,Mazda,Mazda3 Fastback Hybrid,2020,Kolbenschmidt Pistons - Japan (Formerly Kolbenschmidt K.K.)
Japan,Mazda,Mazda3 Sedan,2020,Kolbenschmidt Pistons - Japan (Formerly Kolbenschmidt K.K.)
ASEAN?India?Korea,Mitsubishi,Attrage (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Mirage (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2020,"Art-Serina Piston Co., Ltd."
Europe,Skoda,Octavia (Czech Republic),2020,Rheinmetall AG
ASEAN?India?Korea,Suzuki,Celerio (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Suzuki,Swift (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Corolla Altis (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Fortuner (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Hilux Revo (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Vios (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris (Thailand),2020,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris ATIV (Thailand),2020,"Art-Serina Piston Co., Ltd."
Europe,Volkswagen,Golf (Germany),2020,MAHLE GmbH
Europe,Volkswagen,Golf (Germany),2020,Tenneco Inc.
Europe,Volkswagen,Polo (Spain),2020,Tenneco Inc.
Europe,Volkswagen,T-Roc (Portugal),2020,Rheinmetall AG
Europe,BMW,1 Series (Germany),2019,MAHLE GmbH
Europe,BMW,1 Series (Germany),2019,Tenneco Inc.
Europe,BMW,8 Series (Germany),2019,Federal-Mogul Holdings LLC
Europe,BMW,8 Series (Germany),2019,MAHLE GmbH
Europe,BMW,8 Series Coupe (Germany),2019,Federal-Mogul Holdings LLC
Europe,BMW,8 Series Coupe (Germany),2019,MAHLE GmbH
Americas,BMW,X5 (USA),2019,Federal-Mogul Holdings LLC
Americas,BMW,X5 (USA),2019,MAHLE GmbH
Europe,DS Automobiles,DS DS 3 Crossback (France),2019,Federal-Mogul Holdings LLC
Europe,DS Automobiles,DS DS 3 Crossback (France),2019,MAHLE GmbH
ASEAN?India?Korea,Mitsubishi,Attrage (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Mirage (Thailand),2019,"Art-Serina Piston Co., Ltd."
Europe,Peugeot,208 (Slovakia),2019,MAHLE GmbH
Europe,Porsche,911 (Germany),2019,MAHLE GmbH
Europe,Renault,Clio (France),2019,MAHLE GmbH
Europe,SEAT,Tarraco (Germany),2019,MAHLE GmbH
Europe,Skoda,Scala (Czech Republic),2019,Federal-Mogul Holdings LLC
Europe,Skoda,Scala (Czech Republic),2019,MAHLE GmbH
Europe,Skoda,Scala (Czech Republic),2019,Rheinmetall AG
ASEAN?India?Korea,Suzuki,Celerio (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Suzuki,Swift (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Corolla Altis (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Fortuner (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Hilux Revo (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Vios (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris (Thailand),2019,"Art-Serina Piston Co., Ltd."
ASEAN?India?Korea,Toyota,Yaris ATIV (Thailand),2019,"Art-Serina Piston Co., Ltd."
Europe,Volkswagen,T-Cross (Spain),2019,MAHLE Behr GmbH & Co. KG
Europe,Volkswagen,T-Cross (Spain),2019,Rheinmetall AG
Europe,Audi,A6 (Germany),2018,Federal-Mogul Holdings LLC
Europe,Audi,A6 (Germany),2018,MAHLE GmbH
Europe,Audi,A6 (Germany),2018,Rheinmetall AG
Europe,Audi,Q8 (Slovakia),2018,Federal-Mogul Holdings LLC
Europe,Audi,Q8 (Slovakia),2018,MAHLE GmbH
Europe,Citroen,Berlingo (Spain),2018,Federal-Mogul Holdings LLC
Europe,Citroen,Berlingo (Spain),2018,MAHLE GmbH
ASEAN?India?Korea,Daihatsu,Ayla (Indonesia),2018,PT. Art Piston Indonesia
ASEAN?India?Korea,Daihatsu,Luxio (Indonesia),2018,PT. Art Piston Indonesia
ASEAN?India?Korea,Daihatsu,Sigra (Indonesia),2018,PT. Art Piston Indonesia
ASEAN?India?Korea,Daihatsu,Terios (Indonesia),2018,PT. Art Piston Indonesia
ASEAN?India?Korea,Daihatsu,Xenia (Indonesia),2018,PT. Art Piston Indonesia
Europe,Daimler,Mercedes-Benz A-Class (Germany),2018,Federal-Mogul Holdings LLC
Europe,Daimler,Mercedes-Benz A-Class (Germany),2018,MAHLE GmbH
Europe,Daimler,Mercedes-Benz A-Class (Germany),2018,PMG Holding GmbH
