Region,Maker,Model,Model year,Supplier
Japan,Mitsubishi,RVR,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi Fuso,Canter,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi Fuso,Canter EX,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi Fuso,eCanter,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi Fuso,Fighter,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Dayz,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Dayz Highway Star,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Note Aura,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Note e-POWER,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Roox,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Nissan,Roox Highway Star,2022,"Kyoritsu Seiki Co., Ltd."
ASEAN?India?Korea,Tata,Xenon (India),2022,Samvardhana Motherson Group
China,Tesla China,Tesla Model 3 (RR) (China),2022,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd."
China,Tesla China,Tesla Model 3 (RR) (China),2022,"thyssenkrupp Springs and Stabilizers (Pinghu) Co., Ltd."
Japan,Toyota,Corolla Cross,2022,"Chuo Spring Co., Ltd."
ASEAN?India?Korea,Toyota,Corolla Cross (Thailand),2022,"Chuhatsu (Thailand) Co., Ltd. (Formerly, Chuo Thai Cable Co., Ltd.)"
ASEAN?India?Korea,Toyota,Fortuner (India),2022,Tenneco Inc.
ASEAN?India?Korea,Toyota,Innova Crysta (India),2022,Tenneco Inc.
China,BMW Brilliance,BMW iX3 (RR) (China),2021,"Daewon Kangup Co., Ltd."
Americas,GM,Chevrolet Tracker (Brazil),2021,Sogefi Suspension Brasil Ltda.
ASEAN?India?Korea,Honda,Accord (Thailand),2021,"THK Rhythm (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,Accord Hybrid (Thailand),2021,"THK Rhythm (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,BR-V (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,Civic (Thailand),2021,"THK Rhythm (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,CR-V (Thailand),2021,"THK Rhythm (Thailand) Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,Jazz (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Honda,Mobilio (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Hyundai,IONIQ 5 (Korea),2021,"Hyundai Mobis Co., Ltd."
ASEAN?India?Korea,Isuzu,D-Max (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Isuzu,mu-X (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Jeep,Compass (India),2021,Magna International Inc.
ASEAN?India?Korea,Nissan,Navara (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Nissan,Terra (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Suzuki,Celerio (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
ASEAN?India?Korea,Suzuki,Ciaz (Thailand),2021,"Somboon Somic Manufacturing Co., Ltd."
