Region,Maker,Model,Model year,Supplier
Americas,Mack Trucks,Mack Anthem (USA),2022,"R. H. Sheppard Co., Inc."
Americas,Mack Trucks,Mack Granite (USA),2022,"R. H. Sheppard Co., Inc."
Americas,Mack Trucks,Mack LR (USA),2022,"R. H. Sheppard Co., Inc."
Americas,Mack Trucks,Mack Pinnacle (USA),2022,"R. H. Sheppard Co., Inc."
Americas,Mack Trucks,Mack TerraPro (USA),2022,"R. H. Sheppard Co., Inc."
Japan,Mazda,Carol,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Carol Hybrid,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Flair,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Flair Crossover,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Flair Wagon,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Flair Wagon Custom Style,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Flair Wagon Tough Style,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Europe,Mercedes-Benz,EQC (Germany),2022,Robert Bosch Automotive Steering Kft.
Europe,Mercedes-Benz,EQV (Spain),2022,Robert Bosch Automotive Steering Kft.
Japan,Mitsubishi,Delica D:2 Hybrid,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mitsubishi,eK Wagon,2022,"Akashi-Kikai Industry Co., Ltd."
Japan,Nissan,Dayz,2022,"Akashi-Kikai Industry Co., Ltd."
Americas,Nissan,Rogue (USA),2022,JTEKT North America Corporation
Japan,Nissan,Sakura,2022,"Akashi-Kikai Industry Co., Ltd."
Americas,Nissan,Versa (Mexico),2022,"JTEKT Automotive Mexico, S.A. de C.V.¡]JAMX)"
Europe,Peugeot,508 (France),2022,JTEKT Corporation
Europe,Renault,Megane E-TECH Electric (France),2022,JTEKT Corporation
Japan,Subaru,Impreza Sport,2022,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,Sambar Dias,2022,"Akashi-Kikai Industry Co., Ltd."
