Region,Maker,Model,Model year,Supplier
China,Changan,Eado EV460 (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado EV460 (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Raeton CC Blue (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
Europe,Daimler,Mercedes-Benz EQS (Germany),2021,Brembo S.p.A.
China,Dongfeng Nissan,Venucia D60 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia D60 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia D60EV (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T60 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T60 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T60EV (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T70 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T70 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Nissan,Venucia T90 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus AX7 (FF) (China),2021,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)"
