Region,Maker,Model,Model year,Supplier
Europe,Mercedes-Benz,Mercedes-AMG E-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,E-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,E-Class Sedan (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,Mercedes-AMG G-Class (Austria),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,GLC (Germany),2023,"Hyundam Industrial Co., Ltd."
Americas,Mercedes-Benz,Mercedes-AMG GLE (USA),2023,"Hyundam Industrial Co., Ltd."
Americas,Mercedes-Benz,Mercedes-AMG GLS (USA),2023,"Hyundam Industrial Co., Ltd."
Americas,Mercedes-Benz,GLS (USA),2023,"Hyundam Industrial Co., Ltd."
Americas,Mercedes-Benz,Mercedes-Maybach GLS (USA),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,Mercedes-AMG GT (Germany),2023,"Hyundam Industrial Co., Ltd."
Americas,Mercedes-Benz,Metris (USA),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,Mercedes-Maybach S-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,S-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,Mercedes-AMG SL (Germany),2023,"Hyundam Industrial Co., Ltd."
Japan,Mitsubishi,Eclipse Cross,2023,Denso Corporation
Japan,Mitsubishi,Minicab Truck,2023,Mitsubishi Electric Corporation
Japan,Mitsubishi,Town Box,2023,Mitsubishi Electric Corporation
Americas,Nissan,Kicks (Mexico),2023,TI Automotive Reynosa S. de R.L. de C.V.
Americas,Nissan,March (Mexico),2023,TI Automotive Reynosa S. de R.L. de C.V.
Americas,Nissan,NP300 (Mexico),2023,TI Automotive Reynosa S. de R.L. de C.V.
Japan,Nissan,NT100 Clipper,2023,Mitsubishi Electric Corporation
Japan,Nissan,NV100 Clipper Rio,2023,Mitsubishi Electric Corporation
Americas,Nissan,Versa (Mexico),2023,TI Automotive Reynosa S. de R.L. de C.V.
China,SAIC Volkswagen,Volkswagen Lavida (FF) (China),2023,"Fulin Precision Co., Ltd. (Formerly Mianyang Fulin Precision Co., Ltd.)"
China,SAIC Volkswagen,Volkswagen Tharu (FF) (China),2023,"Fulin Precision Co., Ltd. (Formerly Mianyang Fulin Precision Co., Ltd.)"
Europe,SEAT,CUPRA Ateca (Czech Republic),2023,Vitesco Technologies Romania S.R.L. - Ghimbav
Europe,SEAT,CUPRA Formentor (Spain),2023,"Robert Bosch, spol. s r.o."
Europe,SEAT,CUPRA Formentor (Spain),2023,Vitesco Technologies Romania S.R.L. - Ghimbav
Japan,Subaru,BRZ,2023,Denso Corporation
Japan,Subaru,Chiffon,2023,"Aisan Industry Co., Ltd."
Japan,Subaru,Chiffon Custom,2023,"Aisan Industry Co., Ltd."
Japan,Subaru,Justy,2023,Denso Corporation
Japan,Subaru,Pleo +,2023,Denso Corporation
Japan,Subaru,Sambar Truck,2023,Denso Corporation
Japan,Suzuki,Alto,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Alto Hybrid,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Alto Hybrid,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Carry,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Every Wagon,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Hustler,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Ignis Hybrid,2023,Denso Corporation
Japan,Suzuki,Jimny,2023,Denso Corporation
Japan,Suzuki,Lapin,2023,Denso Corporation
Japan,Suzuki,Super Carry,2023,Mitsubishi Electric Corporation
Japan,Suzuki,Wagon R SMILE,2023,Mitsubishi Electric Corporation
Japan,Suzuki,XBEE,2023,Denso Corporation
Japan,Toyota,4Runner,2023,Denso Corporation
Japan,Toyota,Aqua,2023,"Aisan Industry Co., Ltd."
Americas,Toyota,Camry (USA),2023,"Denso International America, Inc."
Japan,Toyota,Camry Hybrid,2023,Denso Corporation
Japan,Toyota,Copen GR Sport,2023,Denso Corporation
Japan,Toyota,Corolla Axio,2023,"Aisan Industry Co., Ltd."
Japan,Toyota,Corolla Axio Hybrid,2023,"Aisan Industry Co., Ltd."
Japan,Toyota,Corolla Cross,2023,"Aisan Industry Co., Ltd."
Americas,Toyota,Corolla Cross Hybrid (USA),2023,"Denso International America, Inc."
Americas,Toyota,Corolla Hatchback (USA),2023,"Denso International America, Inc."
Japan,Toyota,Corolla Sport,2023,"Aisan Industry Co., Ltd."
Japan,Toyota,Corolla Sport Hybrid,2023,"Aisan Industry Co., Ltd."
Japan,Toyota,Corolla Touring,2023,"Aisan Industry Co., Ltd."
